Invoice No.,Vendor Name,Address,Phone No,Mail,Date,Item/Material Name,Quantity,Unit,Unit Price,Tax Amount,Total Price,Payment Terms,Status,Due Date
INV000945,SeaCatch Ltd.,"22691 James Mountain, Tashatown, TX 94967",7135558321,praviiabi@gmail.com,03-11-2024,Banana,80,kg,22.49,127.54,1926.74,Net 60,Approved,02-01-2025
INV000946,Organic Fruits Co.,"192 Frank Light Suite 835, East Lydiamouth, MO 35594",8185553300,praviiabi@gmail.com,10-04-2025,Sugar,59,kg,14.8,33.6,906.8,Net 30,Approved,10-05-2025
INV000947,Golden Grains,"16155 Roman Stream Suite 816, New Kellystad, OK 25704",3125556754,praviiabi@gmail.com,12-02-2024,Pasta,78,kg,25.41,220.75,2202.73,Net 15,Approved,27-02-2024
INV000948,Golden Grains,"16155 Roman Stream Suite 816, New Kellystad, OK 25704",3125556754,praviiabi@gmail.com,06-01-2024,Cream,135,liters,15.97,128.16,2284.11,Net 45,Approved,20-02-2024
INV000949,OilWell Traders,"341 Michelle Light, Shawnstad, GA 49021",4155557832,praviiabi@gmail.com,07-06-2024,Salt,87,kg,5.6,19.62,506.82,Net 45,Approved,22-07-2024
INV000950,BeverageBay,"514 Moore Alley Suite 828, Port Colleenhaven, PA 26572",6465559911,praviiabi@gmail.com,22-08-2024,Coriander,54,grams,9.39,45.86,552.92,Net 60,Approved,21-10-2024
INV000951,MeatMaster Co,"71822 Arroyo Expressway, Allisonchester, IL 71187",3235552290,praviiabi@gmail.com,13-06-2024,Chili Powder,39,grams,3.53,15.32,152.99,Net 30,Approved,13-07-2024
INV000952,FreshFarm Produce,"386 Shane Harbors, Port Lindachester, MA 36922",2125551034,praviiabi@gmail.com,16-04-2024,Sugar,33,kg,6.27,5.78,212.69,Net 15,Approved,01-05-2024
INV000953,OilWell Traders,"341 Michelle Light, Shawnstad, GA 49021",4155557832,praviiabi@gmail.com,17-07-2024,Potatoes,73,kg,19.8,123.74,1569.14,Net 15,Approved,01-08-2024
INV000954,FreshFarm Produce,"386 Shane Harbors, Port Lindachester, MA 36922",2125551034,praviiabi@gmail.com,12-08-2024,Paneer,140,kg,8.49,51.29,1239.89,Net 15,Approved,27-08-2024
INV000955,OilWell Traders,"341 Michelle Light, Shawnstad, GA 49021",4155557832,praviiabi@gmail.com,11-09-2024,Eggs,51,pieces,16.39,43.69,879.58,Net 15,Approved,26-09-2024
INV000956,DessertCart,"433 Jill Springs, New Roberttown, CO 29158",9175552233,praviiabi@gmail.com,03-04-2024,Cream,25,liters,1.55,4.14,42.89,Net 45,Approved,18-05-2024
INV000957,Dairy Delights,"809 Burns Creek, Natashaport, IA 08093",6465551188,praviiabi@gmail.com,07-01-2024,Butter,84,kg,22.45,187.52,2073.32,Net 45,Rejected,21-02-2024
INV000958,Golden Grains,"16155 Roman Stream Suite 816, New Kellystad, OK 25704",3125556754,praviiabi@gmail.com,21-01-2025,Chicken Breast,24,kg,10.5,15.33,267.33,Net 45,Approved,07-03-2025
INV000959,DessertCart,"433 Jill Springs, New Roberttown, CO 29158",9175552233,praviiabi@gmail.com,30-11-2024,Carrots,80,kg,18.84,99.79,1606.99,Net 60,Approved,29-01-2025
INV000960,Golden Grains,"16155 Roman Stream Suite 816, New Kellystad, OK 25704",3125556754,praviiabi@gmail.com,16-05-2024,Mint Leaves,20,grams,20.7,38.98,452.98,Net 60,Rejected,15-07-2024
INV000961,SeaCatch Ltd.,"22691 James Mountain, Tashatown, TX 94967",7135558321,praviiabi@gmail.com,10-04-2024,Bacon,64,kg,14.46,66.7,992.14,Net 30,Approved,10-05-2024
INV000962,SpiceHub,"76724 John Points Suite 969, Coxberg, NY 65187",4085559921,praviiabi@gmail.com,22-10-2024,Pasta,121,kg,16.15,145.29,2099.44,Net 45,Approved,06-12-2024
INV000963,Golden Grains,"16155 Roman Stream Suite 816, New Kellystad, OK 25704",3125556754,praviiabi@gmail.com,17-02-2025,Soda Water,97,liters,18.78,161.87,1983.53,Net 15,Approved,04-03-2025
INV000964,SeaCatch Ltd.,"22691 James Mountain, Tashatown, TX 94967",7135558321,praviiabi@gmail.com,27-06-2024,Bacon,96,kg,13.75,138.59,1458.59,Net 60,Approved,26-08-2024
INV000965,Dairy Delights,"809 Burns Creek, Natashaport, IA 08093",6465551188,praviiabi@gmail.com,23-01-2025,Milk,147,liters,20.44,344.9,3349.58,Net 30,Approved,22-02-2025
INV000966,MeatMaster Co,"71822 Arroyo Expressway, Allisonchester, IL 71187",3235552290,praviiabi@gmail.com,09-03-2025,Spinach,6,kg,5.16,1.1,32.06,Net 30,Pending,08-04-2025
INV000967,SeaCatch Ltd.,"22691 James Mountain, Tashatown, TX 94967",7135558321,praviiabi@gmail.com,02-10-2024,Yogurt,19,kg,12.2,21.16,252.96,Net 30,Rejected,01-11-2024
INV000968,Organic Fruits Co.,"192 Frank Light Suite 835, East Lydiamouth, MO 35594",8185553300,praviiabi@gmail.com,25-02-2024,Chocolate Sauce,115,liters,5.9,65.82,744.32,Net 60,Approved,25-04-2024
INV000969,Golden Grains,"16155 Roman Stream Suite 816, New Kellystad, OK 25704",3125556754,praviiabi@gmail.com,04-11-2024,Turmeric,94,grams,12.97,52.2,1271.38,Net 30,Approved,04-12-2024
INV000970,Organic Fruits Co.,"192 Frank Light Suite 835, East Lydiamouth, MO 35594",8185553300,praviiabi@gmail.com,02-02-2024,Wheat,33,kg,8.02,14.5,279.16,Net 15,Approved,17-02-2024
INV000971,DessertCart,"433 Jill Springs, New Roberttown, CO 29158",9175552233,praviiabi@gmail.com,04-12-2024,Bread,115,pieces,5.47,26.31,655.36,Net 45,Approved,18-01-2025
INV000972,FreshFarm Produce,"386 Shane Harbors, Port Lindachester, MA 36922",2125551034,praviiabi@gmail.com,15-01-2024,Bell Pepper,60,kg,14.89,22.17,915.57,Net 45,Approved,29-02-2024
INV000973,SpiceHub,"76724 John Points Suite 969, Coxberg, NY 65187",4085559921,praviiabi@gmail.com,23-12-2024,Fish Fillet,131,kg,16.41,44.18,2193.89,Net 60,Approved,21-02-2025
INV000974,DessertCart,"433 Jill Springs, New Roberttown, CO 29158",9175552233,praviiabi@gmail.com,01-03-2024,Rice,1000,kg,15.82,1824.46,17644.46,Net 15,Approved,16-03-2024
INV000975,MeatMaster Co,"71822 Arroyo Expressway, Allisonchester, IL 71187",3235552290,praviiabi@gmail.com,31-08-2024,Potatoes,148,kg,4.7,64.63,760.23,Net 45,Approved,15-10-2024
INV000976,BeverageBay,"514 Moore Alley Suite 828, Port Colleenhaven, PA 26572",6465559911,praviiabi@gmail.com,23-03-2025,Cream,52,liters,2,8.41,112.41,Net 30,Approved,22-04-2025
INV000977,SpiceHub,"76724 John Points Suite 969, Coxberg, NY 65187",4085559921,praviiabi@gmail.com,29-11-2024,Lettuce,14,kg,9.18,7.68,136.2,Net 30,Approved,29-12-2024
INV000978,Dairy Delights,"809 Burns Creek, Natashaport, IA 08093",6465551188,praviiabi@gmail.com,21-03-2025,Cooking Oil,27,liters,9.11,29.02,274.99,Net 45,Pending,05-05-2025
INV000979,Organic Fruits Co.,"192 Frank Light Suite 835, East Lydiamouth, MO 35594",8185553300,praviiabi@gmail.com,10-11-2024,Olive Oil,107,liters,6.69,84.21,800.04,Net 45,Approved,25-12-2024
INV000980,Organic Fruits Co.,"192 Frank Light Suite 835, East Lydiamouth, MO 35594",8185553300,praviiabi@gmail.com,12-05-2025,Chili Powder,63,grams,2.56,3.91,165.19,Net 60,Rejected,11-07-2025
INV000981,BeverageBay,"514 Moore Alley Suite 828, Port Colleenhaven, PA 26572",6465559911,praviiabi@gmail.com,20-11-2024,Chicken Breast,106,kg,12.15,35.5,1323.4,Net 30,Approved,20-12-2024
INV000982,SeaCatch Ltd.,"22691 James Mountain, Tashatown, TX 94967",7135558321,praviiabi@gmail.com,12-08-2024,Bell Pepper,145,kg,7.57,48.58,1146.23,Net 15,Approved,27-08-2024
INV000983,Dairy Delights,"809 Burns Creek, Natashaport, IA 08093",6465551188,praviiabi@gmail.com,30-03-2024,Bread,73,pieces,20.75,89.45,1604.2,Net 45,Rejected,14-05-2024
INV000984,OilWell Traders,"341 Michelle Light, Shawnstad, GA 49021",4155557832,praviiabi@gmail.com,10-11-2024,Bread,112,pieces,14.16,100.17,1686.09,Net 60,Approved,09-01-2025
INV000985,SeaCatch Ltd.,"22691 James Mountain, Tashatown, TX 94967",7135558321,praviiabi@gmail.com,17-01-2024,Yogurt,19,kg,21.11,43.12,444.21,Net 60,Approved,17-03-2024
INV000986,BeverageBay,"514 Moore Alley Suite 828, Port Colleenhaven, PA 26572",6465559911,praviiabi@gmail.com,09-09-2024,Onions,124,kg,6.83,92.62,939.54,Net 60,Rejected,08-11-2024
INV000987,BeverageBay,"514 Moore Alley Suite 828, Port Colleenhaven, PA 26572",6465559911,praviiabi@gmail.com,13-05-2024,Black Pepper,55,grams,24.75,100.61,1461.86,Net 15,Approved,28-05-2024
INV000988,DessertCart,"433 Jill Springs, New Roberttown, CO 29158",9175552233,praviiabi@gmail.com,25-04-2025,Wheat,75,kg,14.95,65.91,1187.16,Net 60,Rejected,24-06-2025
INV000989,SpiceHub,"76724 John Points Suite 969, Coxberg, NY 65187",4085559921,praviiabi@gmail.com,23-12-2024,Bell Pepper,130,kg,18.47,101.84,2502.94,Net 15,Approved,07-01-2025
INV000990,SeaCatch Ltd.,"22691 James Mountain, Tashatown, TX 94967",7135558321,praviiabi@gmail.com,08-10-2024,Chocolate Sauce,40,liters,24.86,76.21,1070.61,Net 45,Approved,22-11-2024
INV000991,MeatMaster Co,"71822 Arroyo Expressway, Allisonchester, IL 71187",3235552290,praviiabi@gmail.com,09-03-2024,Black Pepper,131,grams,2.93,43.57,427.4,Net 15,Approved,24-03-2024
INV000992,FreshFarm Produce,"386 Shane Harbors, Port Lindachester, MA 36922",2125551034,praviiabi@gmail.com,05-12-2024,Mutton,76,kg,7.36,62.53,621.89,Net 15,Rejected,20-12-2024
INV000993,OilWell Traders,"341 Michelle Light, Shawnstad, GA 49021",4155557832,praviiabi@gmail.com,23-03-2024,Potatoes,121,kg,19.11,229.25,2541.56,Net 30,Approved,22-04-2024
INV000994,MeatMaster Co,"71822 Arroyo Expressway, Allisonchester, IL 71187",3235552290,praviiabi@gmail.com,07-07-2024,Black Pepper,127,grams,3.07,13.32,403.21,Net 30,Approved,06-08-2024
INV000995,FreshFarm Produce,"386 Shane Harbors, Port Lindachester, MA 36922",2125551034,praviiabi@gmail.com,04-12-2024,Bell Pepper,17,kg,15.57,13,277.69,Net 45,Rejected,18-01-2025
INV000996,DessertCart,"433 Jill Springs, New Roberttown, CO 29158",9175552233,praviiabi@gmail.com,02-04-2025,Paneer,76,kg,1.74,10.57,142.81,Net 15,Pending,17-04-2025
INV000997,Golden Grains,"16155 Roman Stream Suite 816, New Kellystad, OK 25704",3125556754,praviiabi@gmail.com,07-11-2024,Cheese,40,kg,9.61,15.09,399.49,Net 60,Approved,06-01-2025
INV000998,SeaCatch Ltd.,"22691 James Mountain, Tashatown, TX 94967",7135558321,praviiabi@gmail.com,10-02-2025,Cumin,104,grams,15.09,133.35,1702.71,Net 30,Rejected,12-03-2025
INV000999,Organic Fruits Co.,"192 Frank Light Suite 835, East Lydiamouth, MO 35594",8185553300,praviiabi@gmail.com,02-03-2024,Soft Drink Syrup,107,liters,13.91,77.82,1566.19,Net 60,Approved,01-05-2024
